Czas [g:m:s.ss];Cisnienie1 [Pa];Wysokosc1 [m];Akcel1 X [g];Akcel1 Y [g];Akcel1 Z [g];Akcel2 X [g];Akcel2 Y [g];Akcel2 Z [g];Zyro1 X [°/s];Zyro1 Y [°/s];Zyro1 Z [°/s];Zyro2 X [°/s];Zyro2 Y [°/s];Zyro2 Z [°/s];Magn1 X [gaus];Magn1 Y [gaus];Magn1 Z [gaus];Magn2 X [gaus];Magn2 Y [gaus];Magn2 Z [gaus];Magn3 X [gaus];Magn3 Y [gaus];Magn3 Z [gaus];SzerokoscGeo [°];DlugoscGeo [°];WysokoscMSL [m];PredkWzglZiemi; [mKurs [°];Liczba Sat/Fix [-/-];
23:16:25.92;100685.0;56.24;-0.004;0.356;0.931;-0.007;0.374;0.935;-2.747;-1.526;-0.610;-6.409;3.967;4.578;0;0;0;48;12;-215;0;0;0;52.236408;20.934407;123.2;0.72;264.27;4/1;
23:16:25.72;100679.8;56.70;-0.005;0.356;0.931;-0.006;0.374;0.935;-2.441;-1.831;-0.610;-5.798;3.967;4.578;0;0;0;51;18;-215;0;0;0;52.236410;20.934412;123.2;0.69;265.88;4/1;
23:16:25.52;100678.0;56.86;-0.005;0.355;0.931;-0.007;0.374;0.935;-2.747;-1.221;-0.610;-6.714;3.967;4.578;0;0;0;50;15;-215;0;0;0;52.236410;20.934418;123.2;0.67;266.11;4/1;
23:16:25.33;100686.4;56.13;-0.006;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.526;-1.221;-6.104;4.272;4.578;0;0;0;48;16;-219;0;0;0;52.236412;20.934425;123.1;0.66;268.05;4/1;
23:16:25.13;100686.4;56.13;-0.004;0.357;0.929;-0.006;0.373;0.935;-2.747;-2.136;-0.305;-7.019;3.967;4.578;0;0;0;46;17;-216;0;0;0;52.236413;20.934432;123.1;0.63;268.47;4/1;
23:16:26.94;100691.9;55.64;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.526;-0.610;-6.714;3.967;4.883;0;0;0;51;12;-214;0;0;0;52.236413;20.934432;123.1;0.63;268.47;4/1;
23:16:26.74;100688.0;55.99;-0.005;0.355;0.930;-0.006;0.374;0.935;-2.441;-1.221;-0.610;-6.409;4.272;4.272;0;0;0;48;16;-215;0;0;0;52.236415;20.934447;123.1;0.58;272.04;4/1;
23:16:26.54;100680.7;56.62;-0.006;0.356;0.930;-0.007;0.373;0.935;-2.441;-1.526;0.000;-7.324;3.967;4.578;0;0;0;51;16;-217;0;0;0;52.236415;20.934453;123.1;0.49;268.78;4/1;
23:16:26.35;100686.0;56.16;-0.004;0.356;0.930;-0.007;0.373;0.935;-2.747;-1.526;-0.610;-6.714;3.662;4.272;0;0;0;50;14;-216;0;0;0;52.236415;20.934460;123.1;0.46;263.65;4/1;
23:16:26.15;100680.9;56.61;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.136;-2.136;-0.916;-6.409;4.883;4.883;0;0;0;51;17;-215;0;0;0;52.236415;20.934467;123.1;0.38;257.89;4/1;
23:16:27.96;100685.3;56.22;-0.005;0.356;0.931;-0.007;0.374;0.935;-2.441;-1.831;-0.916;-6.409;4.578;4.578;0;0;0;49;15;-218;0;0;0;52.236415;20.934473;123.1;0.36;254.50;4/1;
23:16:27.76;100682.3;56.48;-0.005;0.355;0.931;-0.007;0.374;0.935;-2.441;-1.526;-0.916;-6.714;3.967;4.578;0;0;0;50;9;-217;0;0;0;52.236417;20.934478;123.0;0.33;249.26;4/1;
23:16:27.56;100683.6;56.37;-0.004;0.357;0.929;-0.006;0.374;0.935;-2.136;-1.831;-0.305;-7.324;3.662;4.883;0;0;0;52;14;-213;0;0;0;52.236417;20.934485;123.0;0.32;249.26;4/1;
23:16:27.37;100685.7;56.19;-0.008;0.360;0.932;-0.008;0.375;0.935;0.000;-5.188;0.305;-3.967;0.916;6.409;0;0;0;51;13;-216;0;0;0;52.236417;20.934490;123.0;0.31;249.26;4/1;
23:16:27.17;100686.0;56.16;-0.006;0.357;0.930;-0.007;0.376;0.935;-1.831;-2.441;-0.305;-6.409;3.967;4.578;0;0;0;48;19;-213;0;0;0;52.236417;20.934497;123.0;0.30;249.26;4/1;
23:16:28.98;100685.3;56.22;-0.007;0.359;0.930;-0.008;0.375;0.934;-2.747;-1.831;-0.916;-6.409;3.967;4.883;0;0;0;52;18;-212;0;0;0;52.236417;20.934503;123.0;0.28;249.26;4/1;
23:16:28.78;100682.9;56.43;-0.006;0.358;0.929;-0.007;0.375;0.935;-2.441;-1.831;-0.610;-6.714;3.967;4.883;0;0;0;58;15;-209;0;0;0;52.236418;20.934510;123.0;0.27;249.26;4/1;
23:16:28.58;100684.3;56.31;-0.002;0.360;0.935;-0.007;0.376;0.936;0.000;-1.526;-0.916;-4.883;5.188;3.967;0;0;0;50;16;-218;0;0;0;52.236418;20.934517;123.0;0.26;249.26;4/1;
23:16:28.39;100685.4;56.21;-0.005;0.359;0.929;-0.008;0.375;0.935;-2.136;-2.747;-0.610;-6.714;3.052;4.883;0;0;0;54;13;-213;0;0;0;52.236420;20.934523;123.0;0.24;249.26;4/1;
23:16:28.19;100686.6;56.11;-0.006;0.357;0.929;-0.008;0.376;0.935;-2.441;-1.831;-0.610;-6.714;4.578;4.578;0;0;0;54;16;-210;0;0;0;52.236420;20.934528;123.0;0.23;249.26;4/1;
23:16:28.00;100680.2;56.67;0.001;0.342;0.925;-0.004;0.363;0.929;1.831;-3.052;-0.916;1.526;5.798;3.967;0;0;0;51;17;-215;0;0;0;52.236420;20.934532;123.0;0.23;249.26;4/1;
23:16:29.80;100687.3;56.05;-0.006;0.355;0.931;-0.007;0.375;0.935;-2.441;-1.831;-0.916;-6.409;4.272;4.578;0;0;0;50;14;-216;0;0;0;52.236422;20.934537;123.0;0.23;249.26;4/1;
23:16:29.60;100680.6;56.64;-0.005;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.526;-0.916;-6.714;3.662;4.578;0;0;0;50;19;-218;0;0;0;52.236422;20.934542;123.0;0.24;249.26;4/1;
23:16:29.41;100686.2;56.14;-0.006;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.526;-1.221;-6.714;4.578;4.272;0;0;0;48;16;-219;0;0;0;52.236422;20.934545;123.0;0.25;249.26;4/1;
23:16:29.21;100684.2;56.32;-0.005;0.357;0.930;-0.007;0.375;0.935;-2.747;-1.526;-0.610;-7.019;3.967;4.883;0;0;0;46;17;-219;0;0;0;52.236422;20.934548;123.0;0.27;230.45;4/1;
23:16:29.01;100684.8;56.27;-0.005;0.357;0.929;-0.007;0.374;0.935;-2.136;-1.831;-0.916;-6.714;3.662;4.272;0;0;0;54;19;-218;0;0;0;52.236423;20.934550;123.0;0.29;234.09;4/1;
23:16:30.82;100681.7;56.54;-0.005;0.357;0.930;-0.007;0.374;0.935;-2.441;-1.526;-0.610;-6.714;4.272;5.188;0;0;0;51;17;-215;0;0;0;52.236423;20.934553;123.0;0.32;236.79;4/1;
23:16:30.63;100683.2;56.41;-0.003;0.353;0.926;-0.006;0.373;0.935;-1.526;-1.526;-0.305;-6.104;3.662;4.272;0;0;0;52;18;-216;0;0;0;52.236423;20.934555;122.9;0.35;236.52;4/1;
23:16:30.43;100687.1;56.07;-0.003;0.356;0.932;-0.005;0.374;0.937;-2.747;-3.967;0.000;-7.019;1.221;5.493;0;0;0;50;20;-216;0;0;0;52.236425;20.934558;122.9;0.37;236.71;4/1;
23:16:30.23;100682.3;56.49;-0.004;0.354;0.931;-0.005;0.372;0.934;-3.357;-3.662;-0.305;-6.714;3.967;4.578;0;0;0;47;14;-215;0;0;0;52.236427;20.934563;122.9;0.37;238.70;4/1;
23:16:30.03;100682.8;56.44;-0.005;0.356;0.930;-0.006;0.373;0.936;-2.136;-1.526;-0.305;-6.409;4.272;4.578;0;0;0;50;17;-219;0;0;0;52.236428;20.934568;122.9;0.36;237.70;4/1;
23:16:31.84;100687.9;56.00;-0.004;0.356;0.930;-0.007;0.374;0.935;-2.747;-1.831;-1.221;-6.714;4.578;4.883;0;0;0;48;12;-218;0;0;0;52.236432;20.934573;122.9;0.27;237.70;4/1;
